step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balanceDeltaOrig,balanceDeltaDest,errorBalanceOrig,errorBalanceDest,isOrigZeroBalance,isDestZeroBalance,logAmount,transactionDay,transactionHour
17,CASH_OUT,211226.92,C395615978,40635.0,0.0,C677216061,0.0,211226.92,0,0,-40635.0,211226.92,170591.92,0.0,False,False,12.260693019046691,0,17
514,CASH_OUT,183792.2,C1492091308,10945.0,0.0,C716774747,3280656.76,3464448.96,0,0,-10945.0,183792.2000000002,172847.2,0.0,False,False,12.121566491483746,21,10
258,CASH_IN,233898.42,C31275491,753157.65,987056.07,C865073469,728466.06,494567.64,0,0,233898.41999999995,-233898.42000000004,467796.84,467796.8400000001,False,False,12.36264647287702,10,18
275,TRANSFER,58905.66,C1796650314,0.0,0.0,C423248942,196558.77,255464.43,0,0,0.0,58905.66,58905.66,0.0,True,False,10.983709436252502,11,11
253,CASH_IN,241016.19,C1261738314,244853.0,485869.19,C191000365,2434471.58,2193455.39,0,0,241016.19,-241016.18999999997,482032.38,482032.3799999999,False,False,12.392623537729916,10,13
228,PAYMENT,33437.89,C580487942,0.0,0.0,M1610045723,0.0,0.0,0,0,0.0,0.0,33437.89,33437.89,True,True,10.417474872867809,9,12
209,CASH_IN,132117.05,C177835733,1547266.83,1679383.88,C2021480508,186589.61,54472.56,0,0,132117.0499999998,-132117.05,264234.09999999986,264234.1,False,False,11.791451120086087,8,17
167,PAYMENT,1464.13,C340132482,60483.0,59018.87,M1065400251,0.0,0.0,0,0,-1464.1299999999974,0.0,0.0,1464.13,False,True,7.289699254715621,6,23
256,PAYMENT,15363.56,C1550604900,0.0,0.0,M2018563702,0.0,0.0,0,0,0.0,0.0,15363.56,15363.56,True,True,9.639818837643,10,16
403,CASH_OUT,399104.54,C1621259614,0.0,0.0,C1306667521,1826515.83,2225620.36,0,0,0.0,399104.5299999998,399104.54,0.0100000002421438,True,False,12.896981172173255,16,19
306,CASH_IN,243174.39,C1600989345,21813.0,264987.39,C1160779612,555109.69,311935.31,0,0,243174.39,-243174.37999999995,486348.78,486348.77,False,False,12.40153823151964,12,18
11,CASH_IN,45928.92,C1334554428,3899263.96,3945192.88,C876705422,492080.53,1349469.99,0,0,45928.919999999925,857389.46,91857.83999999984,-811460.5399999999,False,False,10.734872035537352,0,11
235,CASH_OUT,54229.15,C1947132205,10011.0,0.0,C1406673057,303126.56,357355.71,0,0,-10011.0,54229.15000000002,44218.15,0.0,False,False,10.900992305827964,9,19
399,CASH_IN,342880.18,C2120146079,81092.0,423972.18,C2112096423,203347.41,0.0,0,0,342880.18,-203347.41,685760.36,546227.59,False,False,12.74513925213872,16,15
249,PAYMENT,22210.1,C280339980,14432.0,0.0,M101541976,0.0,0.0,0,0,-14432.0,0.0,7778.0999999999985,22210.1,False,True,10.00834744290202,10,9
322,PAYMENT,46924.26,C1258230405,444000.62,397076.36,M1160082224,0.0,0.0,0,0,-46924.26000000001,0.0,0.0,46924.26,False,True,10.756311402195886,13,10
331,CASH_IN,51711.8,C677637055,0.0,51711.8,C1917345788,75246.68,23534.88,0,0,51711.8,-51711.79999999999,103423.6,103423.6,False,False,10.853460612058134,13,19
163,PAYMENT,1976.49,C543602346,10806.0,8829.51,M854767328,0.0,0.0,0,0,-1976.49,0.0,0.0,1976.49,False,True,7.58958364273901,6,19
398,CASH_IN,245167.86,C440225985,4465923.3,4711091.16,C769292077,502783.8,257615.94,0,0,245167.86000000036,-245167.86,490335.7200000007,490335.7199999999,False,False,12.40970247661054,16,14
379,PAYMENT,6734.13,C155935239,30110.0,23375.87,M1942200879,0.0,0.0,0,0,-6734.130000000001,0.0,0.0,6734.13,False,True,8.815092390811113,15,19
234,CASH_OUT,280838.23,C1154726295,0.0,0.0,C1722586343,458017.04,738855.27,0,0,0.0,280838.23000000004,280838.23,0.0,True,False,12.54553764935275,9,18
36,CASH_IN,147367.47,C175795205,2326562.52,2473929.98,C22869213,304714.56,157347.09,0,0,147367.45999999996,-147367.47,294734.93000000017,294734.94000000006,False,False,11.900691328121797,1,12
577,TRANSFER,600618.37,C53219174,0.0,0.0,C173571164,10910648.39,11511266.76,0,0,0.0,600618.3699999992,600618.37,0.0,True,False,13.305716685093564,24,1
380,CASH_OUT,76235.61,C1923439377,162373.55,86137.94,C1084420438,1275329.01,1351564.62,0,0,-76235.60999999999,76235.6100000001,0.0,0.0,False,False,11.241597072491643,15,20
234,CASH_OUT,179464.65,C1775810346,0.0,0.0,C1608729875,913169.84,1092634.48,0,0,0.0,179464.64,179464.65,0.0100000000093132,True,False,12.097739103695364,9,18
395,CASH_IN,42251.68,C824944128,38202.0,80453.68,C1617591438,257945.09,215693.41,0,0,42251.67999999999,-42251.67999999999,84503.35999999999,84503.36000000002,False,False,10.65142306272626,16,11
374,CASH_OUT,247489.63,C1593123417,59972.0,0.0,C276005631,1176224.58,1423714.21,0,0,-59972.0,247489.6299999999,187517.63,0.0,False,False,12.41912800168837,15,14
133,CASH_OUT,298403.53,C606301780,58558.0,0.0,C1051223589,0.0,298403.53,0,0,-58558.0,298403.53,239845.53000000003,0.0,False,False,12.60620532816166,5,13
11,CASH_IN,737.14,C646250679,10386423.56,10387160.7,C807931439,356168.96,786350.58,0,0,737.1399999987334,430181.62,1474.2799999993294,-429444.4799999999,False,False,6.6041335085063615,0,11
305,CASH_OUT,39473.56,C1799479231,0.0,0.0,C1654873211,173714.5,213188.06,0,0,0.0,39473.56,39473.56,0.0,True,False,10.5834116927666,12,17
203,PAYMENT,8321.61,C1052744794,19643.0,11321.39,M856534679,0.0,0.0,0,0,-8321.61,0.0,0.0,8321.61,False,True,9.02673118654417,8,11
396,CASH_OUT,364909.13,C1080501807,8000.0,0.0,C1421109501,542931.27,907840.4,0,0,-8000.0,364909.13,356909.13,0.0,False,False,12.807406383069628,16,12
140,PAYMENT,5489.61,C1003063797,61430.0,55940.39,M537746866,0.0,0.0,0,0,-5489.610000000001,0.0,0.0,5489.61,False,True,8.610794639442306,5,20
14,CASH_IN,74934.78,C1427111646,8914114.91,8989049.69,C1149213193,728990.26,894460.9,0,0,74934.77999999933,165470.64,149869.55999999866,-90535.86,False,False,11.224386759046077,0,14
187,PAYMENT,1124.4,C1865341608,119806.0,118681.6,M1104155291,0.0,0.0,0,0,-1124.3999999999942,0.0,0.0,1124.4,False,True,7.0258938069991785,7,19
35,CASH_IN,249576.69,C277520063,632.0,250208.69,C1521668510,40401.56,0.0,0,0,249576.69,-40401.56,499153.38,289978.25,False,False,12.42752552846969,1,11
302,CASH_OUT,152071.07,C820367908,2403.0,0.0,C1762256160,979043.83,1131114.9,0,0,-2403.0,152071.06999999995,149668.07,0.0,False,False,11.93210983219416,12,14
184,CASH_IN,62147.51,C1799555331,198402.0,260549.51,C1410964503,256009.97,193862.45,0,0,62147.51000000001,-62147.51999999999,124295.02000000002,124295.02999999996,False,False,11.037282122395638,7,16
185,CASH_OUT,270119.43,C498487420,0.0,0.0,C695653925,3267047.52,3537166.95,0,0,0.0,270119.43000000017,270119.43,0.0,True,False,12.5066231755726,7,17
40,CASH_OUT,61383.02,C1200501335,10659.0,0.0,C1987335547,132347.59,193730.61,0,0,-10659.0,61383.01999999999,50724.02,0.0,False,False,11.024904819675251,1,16
376,PAYMENT,5038.94,C124093913,2662.0,0.0,M236380448,0.0,0.0,0,0,-2662.0,0.0,2376.94,5038.94,False,True,8.525149456232647,15,16
41,TRANSFER,70349.91,C1060222305,18972.0,0.0,C2140228264,520334.56,590684.46,0,0,-18972.0,70349.89999999997,51377.91,0.0100000000093132,False,False,11.161250997782258,1,17
373,CASH_IN,74350.83,C720280317,1222193.33,1296544.17,C2125227661,1348545.85,1274195.02,0,0,74350.83999999985,-74350.83000000007,148701.66999999993,148701.66000000015,False,False,11.2165635649008,15,13
201,CASH_OUT,11075.81,C131370800,115.0,0.0,C1686423259,151409.35,162485.16,0,0,-115.0,11075.809999999998,10960.81,0.0,False,False,9.312609012711162,8,9
15,CASH_OUT,10980.99,C1048331953,16032.0,5051.01,C2093777729,346728.3,416843.68,0,0,-10980.99,70115.38,0.0,-59134.390000000014,False,False,9.304011937257451,0,15
300,CASH_IN,335118.71,C345649234,103.0,335221.71,C2046379665,527096.79,191978.08,0,0,335118.71,-335118.7100000001,670237.42,670237.42,False,False,12.72224309025888,12,12
249,CASH_OUT,364992.98,C1634497544,19849.0,0.0,C976860909,541545.83,906538.81,0,0,-19849.0,364992.9800000001,345143.98,-1.1641532182693479e-10,False,False,12.80763613927793,10,9
44,PAYMENT,6012.91,C372092398,0.0,0.0,M1377214902,0.0,0.0,0,0,0.0,0.0,6012.91,6012.91,True,True,8.70183039835502,1,20
350,CASH_OUT,255158.56,C1736266276,21577.0,0.0,C2057649512,0.0,255158.56,0,0,-21577.0,255158.56,233581.56,0.0,False,False,12.44964435394619,14,14
180,PAYMENT,20980.95,C499051687,232.0,0.0,M1964765965,0.0,0.0,0,0,-232.0,0.0,20748.95,20980.95,False,True,9.951417823293644,7,12
40,CASH_IN,222230.61,C973992920,375513.19,597743.79,C92967489,893180.8,670950.2,0,0,222230.60000000003,-222230.6000000001,444461.21,444461.2100000002,False,False,12.311475405295704,1,16
159,PAYMENT,29209.27,C63866414,33191.0,3981.73,M79437583,0.0,0.0,0,0,-29209.27,0.0,0.0,29209.27,False,True,10.28227563874886,6,15
256,CASH_OUT,226141.77,C1547045980,41599.0,0.0,C2014007204,5099.09,231240.86,0,0,-41599.0,226141.77,184542.77,0.0,False,False,12.328921804463478,10,16
188,CASH_IN,193758.12,C871946552,644710.89,838469.02,C1836470106,894555.37,700797.25,0,0,193758.13,-193758.12,387516.25,387516.24,False,False,12.174371017075533,7,20
137,PAYMENT,19492.3,C1781875041,15511.0,0.0,M609991628,0.0,0.0,0,0,-15511.0,0.0,3981.2999999999993,19492.3,False,True,9.877826095767768,5,17
129,CASH_OUT,388369.63,C1630331937,1248.0,0.0,C503295161,445542.04,833911.67,0,0,-1248.0,388369.63000000006,387121.63,-1.1641532182693479e-10,False,False,12.869715394620458,5,9
252,CASH_OUT,46636.3,C242119824,3597.0,0.0,C282560392,11567380.23,11614016.53,0,0,-3597.0,46636.29999999888,43039.3,1.862645149230957e-09,False,False,10.750155929125686,10,12
189,PAYMENT,7705.06,C643980660,10259.0,2553.94,M935333584,0.0,0.0,0,0,-7705.059999999999,0.0,0.0,7705.06,False,True,8.94976231129646,7,21
596,CASH_OUT,61424.47,C1968015248,0.0,0.0,C1962705973,366380.59,427805.06,0,0,0.0,61424.46999999997,61424.47,5.820766091346741e-11,True,False,11.02557984896776,24,20
351,CASH_IN,125753.83,C1443947598,5863656.54,5989410.37,C1405595300,295929.0,170175.18,0,0,125753.83000000007,-125753.82,251507.66000000012,251507.65,False,False,11.742089496767102,14,15
327,CASH_OUT,86296.3,C1958206918,0.0,0.0,C1732177311,828443.87,914740.17,0,0,0.0,86296.30000000005,86296.3,0.0,True,False,11.365553590371205,13,15
229,PAYMENT,8649.51,C257818634,21067.0,12417.49,M1532526796,0.0,0.0,0,0,-8649.51,0.0,0.0,8649.51,False,True,9.065373557725453,9,13
259,PAYMENT,7779.49,C1267688747,0.0,0.0,M1751790401,0.0,0.0,0,0,0.0,0.0,7779.49,7779.49,True,True,8.959374597194296,10,19
34,TRANSFER,172515.26,C1079987458,0.0,0.0,C682995082,2352146.64,2698009.05,0,0,0.0,345862.4099999997,172515.26,-173347.14999999944,True,False,12.05824677188084,1,10
181,CASH_OUT,195328.3,C1459055107,0.0,0.0,C1055189638,481622.85,676951.15,0,0,0.0,195328.30000000005,195328.3,-1.1641532182693479e-10,True,False,12.182442131213694,7,13
187,PAYMENT,3393.07,C1446504054,0.0,0.0,M16282130,0.0,0.0,0,0,0.0,0.0,3393.07,3393.07,True,True,8.12978507021319,7,19
330,PAYMENT,43634.58,C1555497249,448.0,0.0,M475248731,0.0,0.0,0,0,-448.0,0.0,43186.58,43634.58,False,True,10.683628151591115,13,18
377,TRANSFER,822495.15,C285707452,0.0,0.0,C122821255,1186860.32,2009355.47,0,0,0.0,822495.1499999999,822495.15,2.3283064365386963e-10,True,False,13.620099080759646,15,17
19,CASH_OUT,98068.54,C1013090329,197.0,0.0,C176627378,375461.95,473530.49,0,0,-197.0,98068.53999999998,97871.54,0.0,False,False,11.49343209784819,0,19
182,CASH_IN,50199.63,C818133446,31454.0,81653.63,C1157034640,600430.91,550231.28,0,0,50199.630000000005,-50199.630000000005,100399.26,100399.26,False,False,10.82378285540187,7,14
330,CASH_IN,280815.82,C385198652,73852.0,354667.82,C888873029,1533002.67,1252186.84,0,0,280815.82,-280815.82999999984,561631.64,561631.6499999999,False,False,12.545457849624745,13,18
234,CASH_OUT,414304.46,C1235782222,0.0,0.0,C1168770978,4223492.73,4637797.19,0,0,0.0,414304.46,414304.46,0.0,True,False,12.934358806834554,9,18
18,CASH_OUT,15875.28,C1470628601,0.0,0.0,C1420498381,359734.88,0.0,0,0,0.0,-359734.88,15875.28,375610.16,True,False,9.672581450431736,0,18
301,CASH_IN,172306.86,C1294844332,1217430.53,1389737.39,C129622839,3407377.03,3235070.17,0,0,172306.85999999987,-172306.85999999987,344613.72,344613.71999999974,False,False,12.057038039583498,12,13
301,CASH_IN,111258.74,C481703911,724102.92,835361.66,C1090878002,318130.4,206871.66,0,0,111258.74,-111258.74000000002,222517.48,222517.48,False,False,11.619622746757958,12,13
371,PAYMENT,6571.38,C1480339752,0.0,0.0,M1189028281,0.0,0.0,0,0,0.0,0.0,6571.38,6571.38,True,True,8.790631298544625,15,11
338,DEBIT,3060.81,C487742569,50708.0,47647.19,C1167470001,377287.89,380348.7,0,0,-3060.8099999999977,3060.8099999999977,0.0,0.0,False,False,8.026761523345296,14,2
19,CASH_IN,37228.76,C709048855,276.0,37504.76,C1486676913,1252071.86,1214843.1,0,0,37228.76,-37228.76000000001,74457.52,74457.52000000002,False,False,10.524863720431805,0,19
402,PAYMENT,3963.45,C123512825,0.0,0.0,M540060709,0.0,0.0,0,0,0.0,0.0,3963.45,3963.45,True,True,8.285122410702035,16,18
162,CASH_OUT,196551.78,C1295892826,0.0,0.0,C670305759,788433.35,984985.14,0,0,0.0,196551.79000000004,196551.78,-0.0100000000093132,True,False,12.1886862747337,6,18
186,CASH_OUT,80627.02,C1397440072,0.0,0.0,C826282580,563411.4,644038.42,0,0,0.0,80627.02000000002,80627.02,0.0,True,False,11.297601510760906,7,18
207,CASH_OUT,46104.64,C977631635,33321.67,0.0,C124879814,100136.08,146240.72,0,0,-33321.67,46104.64,12782.97,0.0,False,False,10.738690564234666,8,15
329,PAYMENT,50515.27,C170743855,0.0,0.0,M1272093376,0.0,0.0,0,0,0.0,0.0,50515.27,50515.27,True,True,10.830050741593016,13,17
353,CASH_OUT,406921.64,C2121049882,745.0,0.0,C825344598,188748.44,595670.08,0,0,-745.0,406921.64,406176.64,1.1641532182693479e-10,False,False,12.916378372648362,14,17
164,CASH_OUT,5129.41,C937742259,49805.0,44675.59,C1483336241,116098.9,121228.31,0,0,-5129.410000000004,5129.410000000004,0.0,0.0,False,False,8.542940856998511,6,20
407,PAYMENT,14545.46,C1478119044,22124.0,7578.54,M1401813860,0.0,0.0,0,0,-14545.46,0.0,0.0,14545.46,False,True,9.58510294402857,16,23
42,CASH_IN,372064.62,C1521594837,92033.0,464097.62,C350073748,1969795.52,1597730.91,0,0,372064.62,-372064.6100000001,744129.24,744129.2300000002,False,False,12.826825515548474,1,18
94,PAYMENT,18712.89,C1242274658,11267.0,0.0,M67120750,0.0,0.0,0,0,-11267.0,0.0,7445.889999999999,18712.89,False,True,9.837021307866248,3,22
138,PAYMENT,5123.5,C1483135498,0.0,0.0,M1438165652,0.0,0.0,0,0,0.0,0.0,5123.5,5123.5,True,True,8.541788238271618,5,18
40,CASH_OUT,20989.03,C1768261655,26750.0,5760.97,C13963544,371155.38,331112.49,0,0,-20989.03,-40042.890000000014,0.0,61031.92000000004,False,False,9.951802842065682,1,16
131,CASH_OUT,314307.11,C1947405007,100636.0,0.0,C10007424,1256301.34,1570608.46,0,0,-100636.0,314307.1199999999,213671.11,-0.0099999997764825,False,False,12.658129025825332,5,11
256,CASH_OUT,126434.51,C542538984,0.0,0.0,C654239643,372093.2,498527.71,0,0,0.0,126434.51,126434.51,0.0,True,False,11.74748765478476,10,16
351,TRANSFER,264636.07,C1207800671,12498.0,0.0,C1668577289,296549.67,561185.74,0,0,-12498.0,264636.07,252138.07,0.0,False,False,12.486114619111676,14,15
371,PAYMENT,12668.14,C1316796981,11160.0,0.0,M480305643,0.0,0.0,0,0,-11160.0,0.0,1508.1399999999994,12668.14,False,True,9.44692439413694,15,11
259,CASH_OUT,17934.5,C93809675,8240.0,0.0,C344667482,61111.95,79046.45,0,0,-8240.0,17934.5,9694.5,0.0,False,False,9.794537268027744,10,19
18,PAYMENT,27022.58,C1489792337,0.0,0.0,M1367032057,0.0,0.0,0,0,0.0,0.0,27022.58,27022.58,True,True,10.204465097186132,0,18
261,PAYMENT,7543.01,C1804685279,8447.88,904.86,M1108273330,0.0,0.0,0,0,-7543.019999999999,0.0,-0.0099999999983992,7543.01,False,True,8.928509149869148,10,21
234,PAYMENT,25529.43,C1497619506,19872.0,0.0,M1184798668,0.0,0.0,0,0,-19872.0,0.0,5657.43,25529.43,False,True,10.147626353023576,9,18
329,CASH_OUT,232585.8,C1655164578,165562.0,0.0,C1851618879,2026650.21,2259236.01,0,0,-165562.0,232585.7999999998,67023.79999999999,0.0,False,False,12.357018767671333,13,17
403,PAYMENT,10135.68,C77061220,0.0,0.0,M1906287526,0.0,0.0,0,0,0.0,0.0,10135.68,10135.68,True,True,9.223915807359226,16,19
209,CASH_OUT,173225.83,C412191708,577.0,0.0,C1373909669,325870.09,499095.92,0,0,-577.0,173225.82999999996,172648.83,5.820766091346741e-11,False,False,12.062357170734773,8,17
307,PAYMENT,33992.21,C1619755811,54785.0,20792.79,M914206463,0.0,0.0,0,0,-33992.21,0.0,0.0,33992.21,False,True,10.43391607777207,12,19
11,CASH_IN,358367.54,C601858677,296836.35,655203.89,C404888821,424960.82,66593.28,0,0,358367.54000000004,-358367.54000000004,716735.08,716735.08,False,False,12.789317177212252,0,11
20,CASH_OUT,346549.52,C511478685,0.0,0.0,C1390791447,706617.76,1053167.28,0,0,0.0,346549.52,346549.52,0.0,True,False,12.755783887849985,0,20
34,CASH_OUT,261708.76,C1468090816,100470.0,0.0,C1010390776,1362885.73,1624594.49,0,0,-100470.0,261708.76,161238.76,0.0,False,False,12.47499138243496,1,10
236,PAYMENT,74286.26,C607200084,70667.28,0.0,M82351224,0.0,0.0,0,0,-70667.28,0.0,3618.979999999996,74286.26,False,True,11.215694748978128,9,20
135,CASH_IN,453129.19,C1618245152,3665998.23,4119127.42,C1711922244,1156843.6,703714.41,0,0,453129.19,-453129.19000000006,906258.3800000004,906258.38,False,False,13.023934758318584,5,15
369,CASH_IN,194058.38,C270223001,930229.02,1124287.4,C1946381179,209554.07,15495.69,0,0,194058.3799999999,-194058.38,388116.7599999998,388116.76,False,False,12.175919473686008,15,9
183,PAYMENT,21459.49,C1367698199,201603.0,180143.51,M321346429,0.0,0.0,0,0,-21459.48999999999,0.0,0.0,21459.49,False,True,9.973968849102022,7,15
132,PAYMENT,9464.36,C1351161784,0.0,0.0,M936963724,0.0,0.0,0,0,0.0,0.0,9464.36,9464.36,True,True,9.15539409778541,5,12
164,DEBIT,5197.58,C511571810,412368.92,407171.34,C330166795,994859.04,1000056.62,0,0,-5197.579999999958,5197.579999999958,5.820766091346741e-11,0.0,False,False,8.55614079035415,6,20
12,CASH_OUT,87653.94,C1656297831,551922.66,464268.72,C1695689130,4665626.97,4634667.46,0,0,-87653.94000000006,-30959.509999999776,-1.1641532182693479e-10,118613.4500000002,False,False,11.381163249286,0,12
164,CASH_IN,130008.53,C817970613,27735.0,157743.53,C701975669,1885377.67,1755369.14,0,0,130008.53,-130008.53000000004,260017.06,260017.06000000008,False,False,11.77536303444315,6,20
178,TRANSFER,291151.41,C1674959271,0.0,0.0,C981826467,1117775.4,1408926.82,0,0,0.0,291151.42000000016,291151.41,-0.0100000002421438,True,False,12.581602154751186,7,10
308,PAYMENT,6918.59,C86873715,9157.0,2238.41,M451571202,0.0,0.0,0,0,-6918.59,0.0,0.0,6918.59,False,True,8.842111798301538,12,20
259,CASH_IN,8882.67,C1766897700,167588.39,176471.06,C1856245229,28844.95,19962.28,0,0,8882.669999999984,-8882.670000000002,17765.339999999997,17765.340000000004,False,False,9.091970038894424,10,19
278,PAYMENT,15158.56,C369208706,0.0,0.0,M1716975574,0.0,0.0,0,0,0.0,0.0,15158.56,15158.56,True,True,9.626386635028464,11,14
41,CASH_OUT,369927.53,C471551586,0.0,0.0,C2021135885,2130765.11,2500692.64,0,0,0.0,369927.53000000026,369927.53,-4.656612873077393e-10,True,False,12.821065103800033,1,17
12,PAYMENT,1066.32,C1950936147,0.0,0.0,M497662387,0.0,0.0,0,0,0.0,0.0,1066.32,1066.32,True,True,6.972906112618142,0,12
252,CASH_OUT,339660.9,C73850170,0.0,0.0,C458812700,681285.17,1020946.07,0,0,0.0,339660.8999999999,339660.9,1.1641532182693479e-10,True,False,12.73570599007224,10,12
379,CASH_IN,113025.04,C2086171951,898054.15,1011079.18,C1592030215,1221272.8,1108247.77,0,0,113025.03000000004,-113025.03000000004,226050.06999999995,226050.0700000001,False,False,11.635373513624565,15,19
274,CASH_IN,227472.75,C1704405451,491.0,227963.75,C1623882326,156722.26,0.0,0,0,227472.75,-156722.26,454945.5,384195.01,False,False,12.33479012610044,11,10
288,PAYMENT,8869.18,C1162421092,0.0,0.0,M813122700,0.0,0.0,0,0,0.0,0.0,8869.18,8869.18,True,True,9.090450368220608,12,0
8,CASH_OUT,338415.6,C2088811737,34775.0,0.0,C1601211078,31632.0,0.0,0,0,-34775.0,-31632.0,303640.6,370047.6,False,False,12.7320329598846,0,8
185,PAYMENT,95.75,C276631754,0.0,0.0,M750564300,0.0,0.0,0,0,0.0,0.0,95.75,95.75,True,True,4.572130331909891,7,17
180,CASH_OUT,119297.8,C966134071,69405.0,0.0,C1201564540,2815484.68,2934782.48,0,0,-69405.0,119297.7999999998,49892.8,0.0,False,False,11.689386549359812,7,12
201,PAYMENT,13053.7,C911485222,0.0,0.0,M795197850,0.0,0.0,0,0,0.0,0.0,13053.7,13053.7,True,True,9.476903501167929,8,9
183,CASH_OUT,18847.78,C1065608335,6802.0,0.0,C1237775333,0.0,18847.78,0,0,-6802.0,18847.78,12045.78,0.0,False,False,9.84420346929622,7,15
334,CASH_IN,111358.73,C1565196384,1843458.53,1954817.26,C970329321,162232.74,50874.01,0,0,111358.72999999998,-111358.72999999998,222717.46,222717.46,False,False,11.62052105099634,13,22
45,CASH_IN,5364.17,C424300388,121399.0,126763.17,C653029070,0.0,0.0,0,0,5364.169999999998,0.0,10728.339999999997,5364.17,False,True,8.587683341422053,1,21
180,CASH_OUT,37891.64,C1250668520,52001.0,14109.36,C385864067,0.0,37891.64,0,0,-37891.64,37891.64,0.0,0.0,False,False,10.54251217696152,7,12
201,PAYMENT,5802.77,C790613830,5170.0,0.0,M2120794185,0.0,0.0,0,0,-5170.0,0.0,632.7700000000004,5802.77,False,True,8.666262985376008,8,9
256,CASH_OUT,374357.67,C1272110345,0.0,0.0,C953912371,547105.31,921462.98,0,0,0.0,374357.6699999999,374357.67,0.0,True,False,12.83296962753489,10,16
236,CASH_IN,165501.12,C1687111276,10985378.97,11150880.09,C1268010748,305745.35,140244.23,0,0,165501.11999999918,-165501.11999999997,331002.2399999984,331002.24,False,False,12.016739283384885,9,20
230,CASH_OUT,63358.49,C358483234,254149.0,190790.51,C756040445,3160104.32,3223462.81,0,0,-63358.48999999999,63358.49000000022,0.0,0.0,False,False,11.056579977213488,9,14
350,TRANSFER,570792.99,C49490245,20687.0,0.0,C378597351,3460359.25,4031152.24,0,0,-20687.0,570792.9900000002,550105.99,0.0,False,False,13.254783635447398,14,14
35,PAYMENT,14960.83,C1474167504,0.0,0.0,M333825847,0.0,0.0,0,0,0.0,0.0,14960.83,14960.83,True,True,9.613257570250436,1,11
371,PAYMENT,14668.45,C1256381168,0.0,0.0,M1814043506,0.0,0.0,0,0,0.0,0.0,14668.45,14668.45,True,True,9.593522378954995,15,11
274,CASH_OUT,109925.82,C1594564744,19572.0,0.0,C1889387553,546700.72,656626.54,0,0,-19572.0,109925.82000000008,90353.82,0.0,False,False,11.607570150655183,11,10
279,TRANSFER,244318.6,C53179299,10284.0,0.0,C1518435130,0.0,244318.6,0,0,-10284.0,244318.6,234034.6,0.0,False,False,12.406232483254,11,15
401,CASH_IN,265410.32,C1732740496,10560.0,275970.32,C1092132701,0.0,0.0,0,0,265410.32,0.0,530820.64,265410.32,False,True,12.489036052570498,16,17
14,CASH_IN,442712.09,C2054271750,23206890.11,23649602.2,C1661690492,656139.06,127632.08,0,0,442712.0899999999,-528506.9800000001,885424.1799999997,971219.0700000002,False,False,13.000677186839676,0,14
231,CASH_OUT,36477.37,C1690000328,40083.0,3605.63,C663321634,2023766.66,2060244.03,0,0,-36477.37,36477.37000000011,0.0,0.0,False,False,10.504474761172451,9,15
356,CASH_OUT,68584.27,C1524855593,0.0,0.0,C1062487621,2604585.85,2673170.11,0,0,0.0,68584.25999999978,68584.27,0.0100000002421438,True,False,11.135833067625615,14,20
40,PAYMENT,5656.44,C698097548,94970.33,89313.89,M1381998011,0.0,0.0,0,0,-5656.440000000002,0.0,0.0,5656.44,False,True,8.64072677206038,1,16
179,CASH_OUT,95384.4,C662602276,0.0,0.0,C903270650,442705.32,538089.72,0,0,0.0,95384.39999999997,95384.4,0.0,True,False,11.465680805892305,7,11
232,CASH_OUT,293669.42,C235257487,0.0,0.0,C1709943202,1029111.15,1322780.57,0,0,0.0,293669.42000000004,293669.42,0.0,True,False,12.590213397099292,9,16
36,CASH_OUT,5216.11,C2063562343,0.0,0.0,C1046784398,328127.29,333343.4,0,0,0.0,5216.110000000044,5216.11,-5.820766091346741e-11,True,False,8.559698887714811,1,12
131,CASH_IN,30959.19,C1055593260,33113.0,64072.19,C2113091421,149593.05,118633.85,0,0,30959.19,-30959.199999999983,61918.380000000005,61918.38999999999,False,False,10.340457464635737,5,11
133,DEBIT,2279.63,C335125658,731.0,0.0,C1794170438,13211.35,15490.97,0,0,-731.0,2279.619999999999,1548.63,0.0100000000002182,False,False,7.732206999569783,5,13
322,PAYMENT,10768.69,C1067944712,0.0,0.0,M1600369704,0.0,0.0,0,0,0.0,0.0,10768.69,10768.69,True,True,9.284490986077866,13,10
380,CASH_OUT,126503.36,C1809538780,12196.0,0.0,C2003204478,0.0,126503.36,0,0,-12196.0,126503.36,114307.36,0.0,False,False,11.74803205295892,15,20
263,PAYMENT,3935.5,C1651402923,30151.46,26215.96,M936106268,0.0,0.0,0,0,-3935.5,0.0,0.0,3935.5,False,True,8.278047282624522,10,23
21,PAYMENT,11074.79,C1600547800,97138.67,86063.88,M429978500,0.0,0.0,0,0,-11074.789999999994,0.0,1.4551915228366852e-11,11074.79,False,True,9.312516924197784,0,21
380,PAYMENT,4635.29,C824799740,149111.0,144475.71,M653155318,0.0,0.0,0,0,-4635.290000000008,0.0,0.0,4635.29,False,True,8.441669756429025,15,20
136,CASH_IN,131658.24,C1831891955,11322.0,142980.24,C1446265601,0.0,0.0,0,0,131658.24,0.0,263316.48,131658.24,False,True,11.787972348561032,5,16
402,CASH_OUT,21217.18,C699180666,49591.0,28373.82,C1137896409,65554.77,86771.95,0,0,-21217.18,21217.179999999997,0.0,1.4551915228366852e-11,False,False,9.962613640346415,16,18
